query_date,outbound_date,return_date,leg,airline,departure,arrival,duration,stops,price,price_type,in_time_window,is_best,current_price_level,booking_url
2026-09-10,2026-12-16,2026-12-22,outbound,STARLUX Airlines,"3:00 PM on Wed, Dec 16","7:00 PM on Wed, Dec 16",3 hr,0,NT$13075,round_trip,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTYoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-10,2026-12-16,2026-12-22,outbound,JAL,"10:55 AM on Wed, Dec 16","2:55 PM on Wed, Dec 16",3 hr,0,NT$13393,round_trip,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTYoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-10,2026-12-16,2026-12-22,outbound,China Airlines,"4:25 PM on Wed, Dec 16","8:30 PM on Wed, Dec 16",3 hr 5 min,0,NT$13956,round_trip,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTYoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-10,2026-12-16,2026-12-22,outbound,EVA Air,"3:20 PM on Wed, Dec 16","7:20 PM on Wed, Dec 16",3 hr,0,NT$14125,round_trip,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTYoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-10,2026-12-16,2026-12-22,outbound,STARLUX Airlines,"8:25 AM on Wed, Dec 16","12:35 PM on Wed, Dec 16",3 hr 10 min,0,NT$14494,round_trip,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTYoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-10,2026-12-16,2026-12-22,outbound,STARLUX Airlines,"10:10 AM on Wed, Dec 16","2:20 PM on Wed, Dec 16",3 hr 10 min,0,NT$14494,round_trip,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTYoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-10,2026-12-16,2026-12-22,outbound,China Airlines,"2:25 PM on Wed, Dec 16","6:30 PM on Wed, Dec 16",3 hr 5 min,0,NT$14580,round_trip,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTYoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-10,2026-12-16,2026-12-22,outbound,Cathay Pacific,"12:50 PM on Wed, Dec 16","4:50 PM on Wed, Dec 16",3 hr,0,NT$14744,round_trip,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTYoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-10,2026-12-16,2026-12-22,outbound,China Airlines,"12:35 PM on Wed, Dec 16","4:35 PM on Wed, Dec 16",3 hr,0,NT$14892,round_trip,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTYoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-10,2026-12-16,2026-12-22,outbound,EVA Air,"7:55 AM on Wed, Dec 16","12:00 PM on Wed, Dec 16",3 hr 5 min,0,NT$15070,round_trip,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTYoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-10,2026-12-16,2026-12-22,outbound,EVA Air,"8:50 AM on Wed, Dec 16","12:55 PM on Wed, Dec 16",3 hr 5 min,0,NT$15070,round_trip,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTYoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-10,2026-12-16,2026-12-22,return,EVA Air,"2:00 PM on Tue, Dec 22","5:05 PM on Tue, Dec 22",4 hr 5 min,0,NT$7449,one_way,FALSE,TRUE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-10,2026-12-16,2026-12-22,return,EVA Air,"1:00 PM on Tue, Dec 22","4:05 PM on Tue, Dec 22",4 hr 5 min,0,NT$7449,one_way,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-10,2026-12-16,2026-12-22,return,China Airlines,"9:20 AM on Tue, Dec 22","12:30 PM on Tue, Dec 22",4 hr 10 min,0,NT$8052,one_way,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-10,2026-12-16,2026-12-22,return,JAL,"6:05 PM on Tue, Dec 22","9:15 PM on Tue, Dec 22",4 hr 10 min,0,NT$8847,one_way,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-10,2026-12-16,2026-12-22,return,STARLUX Airlines,"1:45 PM on Tue, Dec 22","4:50 PM on Tue, Dec 22",4 hr 5 min,0,NT$8974,one_way,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-10,2026-12-16,2026-12-22,return,STARLUX Airlines,"8:10 PM on Tue, Dec 22","11:20 PM on Tue, Dec 22",4 hr 10 min,0,NT$8974,one_way,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-10,2026-12-16,2026-12-22,return,EVA Air,"8:20 PM on Tue, Dec 22","11:25 PM on Tue, Dec 22",4 hr 5 min,0,NT$9151,one_way,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-10,2026-12-16,2026-12-22,return,Cathay Pacific,"3:30 PM on Tue, Dec 22","6:35 PM on Tue, Dec 22",4 hr 5 min,0,NT$9214,one_way,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-10,2026-12-16,2026-12-22,return,STARLUX Airlines,"3:40 PM on Tue, Dec 22","6:45 PM on Tue, Dec 22",4 hr 5 min,0,NT$10061,one_way,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-10,2026-12-16,2026-12-22,return,China Airlines,"2:35 PM on Tue, Dec 22","5:45 PM on Tue, Dec 22",4 hr 10 min,0,NT$11577,one_way,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-10,2026-12-16,2026-12-22,return,China Airlines,"5:45 PM on Tue, Dec 22","8:55 PM on Tue, Dec 22",4 hr 10 min,0,NT$14099,one_way,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-11,2026-12-17,2026-12-23,outbound,Cathay Pacific,"12:50 PM on Thu, Dec 17","4:50 PM on Thu, Dec 17",3 hr,0,NT$14431,round_trip,TRUE,TRUE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTcoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-11,2026-12-17,2026-12-23,outbound,China Airlines,"4:25 PM on Thu, Dec 17","8:30 PM on Thu, Dec 17",3 hr 5 min,0,NT$15857,round_trip,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTcoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-11,2026-12-17,2026-12-23,outbound,China Airlines,"2:25 PM on Thu, Dec 17","6:30 PM on Thu, Dec 17",3 hr 5 min,0,NT$16337,round_trip,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTcoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-11,2026-12-17,2026-12-23,outbound,STARLUX Airlines,"3:00 PM on Thu, Dec 17","7:00 PM on Thu, Dec 17",3 hr,0,NT$16672,round_trip,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTcoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-11,2026-12-17,2026-12-23,outbound,China Airlines,"9:30 AM on Thu, Dec 17","1:30 PM on Thu, Dec 17",3 hr,0,NT$17297,round_trip,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTcoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-11,2026-12-17,2026-12-23,outbound,EVA Air,"7:55 AM on Thu, Dec 17","12:00 PM on Thu, Dec 17",3 hr 5 min,0,NT$17519,round_trip,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTcoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-11,2026-12-17,2026-12-23,outbound,EVA Air,"8:50 AM on Thu, Dec 17","12:55 PM on Thu, Dec 17",3 hr 5 min,0,NT$17519,round_trip,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTcoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-11,2026-12-17,2026-12-23,outbound,JAL,"10:55 AM on Thu, Dec 17","2:55 PM on Thu, Dec 17",3 hr,0,NT$17579,round_trip,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTcoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-11,2026-12-17,2026-12-23,outbound,China Airlines,"12:35 PM on Thu, Dec 17","4:35 PM on Thu, Dec 17",3 hr,0,NT$17585,round_trip,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTcoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-11,2026-12-17,2026-12-23,outbound,EVA Air,"3:20 PM on Thu, Dec 17","7:20 PM on Thu, Dec 17",3 hr,0,NT$18053,round_trip,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTcoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-11,2026-12-17,2026-12-23,outbound,STARLUX Airlines,"8:25 AM on Thu, Dec 17","12:35 PM on Thu, Dec 17",3 hr 10 min,0,NT$18352,round_trip,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTcoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-11,2026-12-17,2026-12-23,return,EVA Air,"1:00 PM on Wed, Dec 23","4:05 PM on Wed, Dec 23",4 hr 5 min,0,NT$7451,one_way,FALSE,TRUE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-11,2026-12-17,2026-12-23,return,China Airlines,"9:20 AM on Wed, Dec 23","12:30 PM on Wed, Dec 23",4 hr 10 min,0,NT$8053,one_way,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-11,2026-12-17,2026-12-23,return,STARLUX Airlines,"1:45 PM on Wed, Dec 23","4:50 PM on Wed, Dec 23",4 hr 5 min,0,NT$8976,one_way,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-11,2026-12-17,2026-12-23,return,STARLUX Airlines,"8:10 PM on Wed, Dec 23","11:20 PM on Wed, Dec 23",4 hr 10 min,0,NT$8976,one_way,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-11,2026-12-17,2026-12-23,return,EVA Air,"8:20 PM on Wed, Dec 23","11:25 PM on Wed, Dec 23",4 hr 5 min,0,NT$9153,one_way,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-11,2026-12-17,2026-12-23,return,Cathay Pacific,"3:30 PM on Wed, Dec 23","6:35 PM on Wed, Dec 23",4 hr 5 min,0,NT$9218,one_way,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-11,2026-12-17,2026-12-23,return,STARLUX Airlines,"3:40 PM on Wed, Dec 23","6:45 PM on Wed, Dec 23",4 hr 5 min,0,NT$10063,one_way,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-11,2026-12-17,2026-12-23,return,EVA Air,"2:00 PM on Wed, Dec 23","5:05 PM on Wed, Dec 23",4 hr 5 min,0,NT$10547,one_way,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-11,2026-12-17,2026-12-23,return,China Airlines,"2:35 PM on Wed, Dec 23","5:45 PM on Wed, Dec 23",4 hr 10 min,0,NT$11581,one_way,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-11,2026-12-17,2026-12-23,return,China Airlines,"5:45 PM on Wed, Dec 23","8:55 PM on Wed, Dec 23",4 hr 10 min,0,NT$14103,one_way,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-11,2026-12-17,2026-12-23,return,China Airlines,"7:30 PM on Wed, Dec 23","10:45 PM on Wed, Dec 23",4 hr 15 min,0,NT$14103,one_way,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-11,2026-12-16,2026-12-22,outbound,STARLUX Airlines,"3:00 PM on Wed, Dec 16","7:00 PM on Wed, Dec 16",3 hr,0,NT$13955,round_trip,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTYoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-11,2026-12-16,2026-12-22,outbound,China Airlines,"4:25 PM on Wed, Dec 16","8:30 PM on Wed, Dec 16",3 hr 5 min,0,NT$13955,round_trip,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTYoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-11,2026-12-16,2026-12-22,outbound,EVA Air,"3:20 PM on Wed, Dec 16","7:20 PM on Wed, Dec 16",3 hr,0,NT$14124,round_trip,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTYoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-11,2026-12-16,2026-12-22,outbound,Cathay Pacific,"12:50 PM on Wed, Dec 16","4:50 PM on Wed, Dec 16",3 hr,0,NT$14431,round_trip,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTYoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-11,2026-12-16,2026-12-22,outbound,China Airlines,"2:25 PM on Wed, Dec 16","6:30 PM on Wed, Dec 16",3 hr 5 min,0,NT$14579,round_trip,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTYoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-11,2026-12-16,2026-12-22,outbound,China Airlines,"12:35 PM on Wed, Dec 16","4:35 PM on Wed, Dec 16",3 hr,0,NT$14891,round_trip,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTYoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-11,2026-12-16,2026-12-22,outbound,EVA Air,"7:55 AM on Wed, Dec 16","12:00 PM on Wed, Dec 16",3 hr 5 min,0,NT$15069,round_trip,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTYoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-11,2026-12-16,2026-12-22,outbound,EVA Air,"8:50 AM on Wed, Dec 16","12:55 PM on Wed, Dec 16",3 hr 5 min,0,NT$15069,round_trip,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTYoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-11,2026-12-16,2026-12-22,outbound,STARLUX Airlines,"8:25 AM on Wed, Dec 16","12:35 PM on Wed, Dec 16",3 hr 10 min,0,NT$15578,round_trip,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTYoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-11,2026-12-16,2026-12-22,outbound,STARLUX Airlines,"10:10 AM on Wed, Dec 16","2:20 PM on Wed, Dec 16",3 hr 10 min,0,NT$15578,round_trip,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTYoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-11,2026-12-16,2026-12-22,outbound,JAL,"10:55 AM on Wed, Dec 16","2:55 PM on Wed, Dec 16",3 hr,0,NT$15829,round_trip,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTYoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-11,2026-12-16,2026-12-22,return,EVA Air,"2:00 PM on Tue, Dec 22","5:05 PM on Tue, Dec 22",4 hr 5 min,0,NT$7451,one_way,FALSE,TRUE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-11,2026-12-16,2026-12-22,return,EVA Air,"1:00 PM on Tue, Dec 22","4:05 PM on Tue, Dec 22",4 hr 5 min,0,NT$7451,one_way,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-11,2026-12-16,2026-12-22,return,China Airlines,"9:20 AM on Tue, Dec 22","12:30 PM on Tue, Dec 22",4 hr 10 min,0,NT$8053,one_way,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-11,2026-12-16,2026-12-22,return,JAL,"6:05 PM on Tue, Dec 22","9:15 PM on Tue, Dec 22",4 hr 10 min,0,NT$8851,one_way,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-11,2026-12-16,2026-12-22,return,STARLUX Airlines,"1:45 PM on Tue, Dec 22","4:50 PM on Tue, Dec 22",4 hr 5 min,0,NT$8976,one_way,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-11,2026-12-16,2026-12-22,return,STARLUX Airlines,"8:10 PM on Tue, Dec 22","11:20 PM on Tue, Dec 22",4 hr 10 min,0,NT$8976,one_way,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-11,2026-12-16,2026-12-22,return,EVA Air,"8:20 PM on Tue, Dec 22","11:25 PM on Tue, Dec 22",4 hr 5 min,0,NT$9153,one_way,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-11,2026-12-16,2026-12-22,return,Cathay Pacific,"3:30 PM on Tue, Dec 22","6:35 PM on Tue, Dec 22",4 hr 5 min,0,NT$9218,one_way,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-11,2026-12-16,2026-12-22,return,STARLUX Airlines,"3:40 PM on Tue, Dec 22","6:45 PM on Tue, Dec 22",4 hr 5 min,0,NT$10063,one_way,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-11,2026-12-16,2026-12-22,return,China Airlines,"2:35 PM on Tue, Dec 22","5:45 PM on Tue, Dec 22",4 hr 10 min,0,NT$11581,one_way,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-11,2026-12-16,2026-12-22,return,China Airlines,"5:45 PM on Tue, Dec 22","8:55 PM on Tue, Dec 22",4 hr 10 min,0,NT$14103,one_way,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMjIoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQI=
2026-09-12,2026-12-17,2026-12-23,outbound,Cathay Pacific,"12:50 PM on Thu, Dec 17","4:50 PM on Thu, Dec 17",3 hr,0,NT$14441,round_trip,TRUE,TRUE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTcoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-12,2026-12-17,2026-12-23,outbound,China Airlines,"4:25 PM on Thu, Dec 17","8:30 PM on Thu, Dec 17",3 hr 5 min,0,NT$15865,round_trip,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTcoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-12,2026-12-17,2026-12-23,outbound,China Airlines,"2:25 PM on Thu, Dec 17","6:30 PM on Thu, Dec 17",3 hr 5 min,0,NT$16345,round_trip,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTcoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-12,2026-12-17,2026-12-23,outbound,STARLUX Airlines,"3:00 PM on Thu, Dec 17","7:00 PM on Thu, Dec 17",3 hr,0,NT$16681,round_trip,FALSE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTcoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-12,2026-12-17,2026-12-23,outbound,China Airlines,"9:30 AM on Thu, Dec 17","1:30 PM on Thu, Dec 17",3 hr,0,NT$17305,round_trip,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTcoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
2026-09-12,2026-12-17,2026-12-23,outbound,EVA Air,"7:55 AM on Thu, Dec 17","12:00 PM on Thu, Dec 17",3 hr 5 min,0,NT$17528,round_trip,TRUE,FALSE,typical,https://www.google.com/travel/flights?tfs=GhwSCjIwMjYtMTItMTcoAGoFEgNUUEVyBRIDTlJUGhwSCjIwMjYtMTItMjMoAGoFEgNOUlRyBRIDVFBFQgEBSAGYAQE=
